Severity,Noise Aug Temperature(F),Noise Aug Wind_Chill(F),Noise Aug Humidity(%),Noise Aug Pressure(in),Noise Aug Wind_Speed(mph),Aug Sunrise_Sunset,Aug Civil_Twilight,Aug Nautical_Twilight,Aug Astronomical_Twilight
2,40.77397090992182,38.76101339433572,41.161981068417894,27.824794181984366,1.3522026788671444,Day,Day,Day,Day
2,42.59035296058139,55.12033430759226,96.31127302017364,26.84807059211628,7.424066861518451,Day,Day,Day,Day
2,63.48228184145019,55.1972352412037,67.54773041886105,31.94645636829004,9.03944704824074,Night,Day,Day,Night
2,74.05508733601309,65.82045238065736,100.0,30.201017467202618,-1.4359095238685275,Night,Day,Day,Day
2,42.51643444064804,36.42092091786246,100.0,30.043286888129607,-1.3158158164275071,Day,Night,Day,Day
2,33.27540456595525,37.40504625140903,93.17154834676037,26.06508091319105,0.2810092502818063,Day,Night,Night,Day
4,74.99568057176036,62.33702186922582,91.42377296692784,29.319136114352073,4.867404373845163,Night,Night,Day,Day
2,61.811826487875756,67.06318704822036,83.18355426080512,29.08236529757515,1.0126374096440718,Day,Day,Day,Day
2,52.516509410082605,42.2092307781384,61.30412432701932,30.25330188201652,8.84184615562768,Night,Day,Day,Day
2,77.5711382433102,93.21546484797366,52.241999439067705,29.56422764866204,6.243092969594733,Day,Day,Day,Day
2,53.751508807309385,64.53958125308056,79.59466447282291,29.92030176146188,5.307916250616111,Day,Night,Day,Day
2,69.18193893893073,70.09275465376241,28.722919350376245,29.616387787786145,-0.18144906924751675,Day,Day,Day,Day
4,69.71527188139466,69.46831498734342,95.29916780733728,28.653054376278934,11.893662997468684,Night,Night,Night,Day
2,87.5390088444603,90.97790757001015,72.84136688576392,30.30780176889206,10.99558151400203,Day,Night,Day,Day
2,29.449158036716874,41.51586304959019,73.43190355602918,28.239831607343373,8.703172609918038,Night,Day,Day,Night
2,43.25907288947143,41.80985471281991,73.66684925630439,28.731814577894284,-1.6380290574360168,Day,Day,Day,Night
2,36.71632047011357,13.068122673226567,48.53594750302323,26.343264094022718,16.213624534645312,Day,Day,Night,Day
2,67.85432719063971,63.889825972228095,90.50430524264817,29.15086543812794,5.377965194445618,Day,Night,Night,Day
4,72.0800833182366,75.91368791586932,99.98584013623926,29.046016663647322,17.582737583173863,Day,Night,Night,Day
2,74.09216966532696,76.48436795253798,71.96204329950852,30.07843393306539,7.496873590507597,Day,Night,Night,Day
2,53.737908526808354,57.348857274919254,48.88263747381531,29.84758170536167,17.06977145498385,Day,Day,Day,Day
2,56.30120159845319,53.00151235817346,16.775818430484644,24.390240319690637,4.800302471634692,Day,Day,Night,Day
3,60.108476372988434,52.41928068515561,48.91961297600884,24.691695274597688,2.6838561370311234,Day,Day,Day,Day
2,77.9792262754884,81.29007097651072,32.40746228709008,29.72584525509768,21.858014195302147,Night,Day,Day,Night
2,38.10813611192484,38.859018635173825,75.58065552429635,27.46162722238497,-0.8281962729652346,Day,Day,Day,Day
3,30.041263778572358,7.407560678056811,75.73649000194543,30.49825275571447,10.681512135611362,Night,Day,Day,Day
2,60.4870819788108,69.72531872979691,20.59752976117976,27.15741639576216,10.145063745959382,Night,Night,Day,Day
3,64.14577818662822,62.96587844109339,42.07472319515689,29.819155637325643,10.793175688218678,Day,Day,Day,Day
2,36.362987412065216,33.38971433939361,87.54841538621164,29.982597482413045,-0.12205713212127726,Day,Day,Day,Day
3,73.28014867156938,69.71075806908755,59.05852785806633,30.19602973431388,2.5421516138175106,Night,Day,Day,Night
2,25.91345491972757,6.203188839270467,92.65959223853943,28.362690983945512,14.840637767854094,Day,Day,Night,Day
2,40.32737222231288,25.147086187996084,100.0,28.735474444462575,4.629417237599217,Night,Day,Day,Day
2,73.07185032509065,61.259764440299165,46.860381174946305,30.71437006501813,12.651952888059833,Day,Day,Day,Day
2,68.79562884334177,74.42659661504784,49.44698322781743,27.879125768668352,8.285319323009569,Night,Day,Night,Day
2,54.60211516632149,63.60639952506907,70.03454899649269,27.8704230332643,6.521279905013815,Day,Day,Day,Night
2,58.875907111521606,63.6083927068825,64.16005867219866,28.735181422304322,7.3216785413765,Night,Day,Night,Day
2,78.13045525105417,78.8402990298341,35.537688649970036,29.506091050210834,3.1680598059668204,Day,Day,Night,Day
2,34.58829510234561,21.024257590733104,69.99342672901017,30.087659020469122,6.00485151814662,Day,Day,Day,Day
3,43.37128093423267,44.09248418932167,64.38905547284186,28.514256186846534,4.818496837864333,Day,Night,Day,Day
2,84.9338338223854,73.11467476778573,44.226909490249696,30.096766764477078,9.822934953557144,Night,Day,Day,Night
2,44.22308533823339,43.89238331942695,76.59109475222706,29.53461706764668,10.17847666388539,Day,Day,Day,Day
3,26.942410985040258,27.144288539067837,97.46905469457332,28.24848219700805,14.428857707813567,Night,Day,Day,Day
2,69.96669451575889,69.62933933978947,68.1024271256376,28.50333890315178,3.5258678679578943,Night,Day,Day,Day
2,21.483833769445482,17.570361633411224,92.47116387250468,28.906766753889094,4.0140723266822445,Night,Day,Day,Day
2,22.24157697191833,30.64553389355065,81.16838737609287,26.958315394383664,0.32910677871012955,Night,Night,Day,Day
2,76.12063373511333,87.26421317213742,52.67727050647639,28.464126747022668,11.252842634427484,Day,Day,Night,Day
2,96.2682089830392,88.75887691849925,60.82879993046458,30.933641796607837,6.551775383699851,Day,Night,Night,Day
3,40.25300555584028,41.53874835367052,64.2921609968989,29.250601111168056,-0.6922503292658964,Day,Night,Night,Day
2,85.16191032418695,62.15538428791959,5.075472455247088,32.272382064837394,10.031076857583917,Night,Day,Day,Day
2,53.466589504404446,51.517190646540534,72.73058664398862,30.36331790088089,0.10343812930810638,Night,Day,Night,Day
2,48.92418061847437,58.21038020071872,54.460071402834494,30.064836123694874,5.042076040143744,Night,Night,Day,Day
2,38.70821109909393,36.38679230982338,67.32110067426206,25.15164221981879,18.277358461964678,Day,Day,Night,Day
2,79.50154939704495,75.88860510408144,30.79047437933405,30.43030987940899,4.977721020816286,Day,Day,Day,Day
2,82.12181086881112,86.61041155383492,17.098698586290475,23.904362173762227,3.3220823107669855,Night,Day,Day,Night
2,90.6100490732268,89.94453998025699,16.02263678207013,29.132009814645365,6.988907996051398,Night,Day,Day,Day
2,95.80042269134397,78.93492813869935,40.48613610792543,32.710084538268795,19.18698562773987,Day,Day,Day,Day
2,60.519700501376754,65.11639957838852,100.0,29.90394010027535,8.823279915677706,Day,Day,Night,Night
2,90.74636663142837,86.12880761555877,58.38003590937182,31.189273326285676,5.225761523111754,Day,Day,Day,Day
2,50.48411787437056,54.08806625966829,92.0680812878584,29.61682357487411,7.017613251933657,Night,Day,Night,Day
2,89.82505754751519,85.12316986360875,25.67793365038683,29.76501150950304,-0.97536602727825,Night,Day,Day,Day
2,90.85400317817755,88.5175396596738,59.41017109604671,31.07080063563551,21.30350793193476,Night,Day,Day,Day
2,25.865164711061162,21.32351372666555,97.25286481616423,28.013032942212234,14.66470274533311,Night,Day,Day,Day
2,46.062242789984644,30.23539581316349,82.85393925235279,30.85244855799693,5.447079162632698,Day,Day,Day,Night
1,66.53875967727738,68.00912426840969,80.83976252918143,30.087751935455476,14.001824853681937,Night,Day,Day,Day
2,70.18766612052866,70.51214580807397,41.167623511942935,29.00753322410573,6.502429161614793,Day,Day,Day,Day
2,80.1620386952776,73.08998253744481,64.91204460320614,30.79240773905552,12.217996507488962,Day,Day,Day,Day
2,70.86277224813365,62.20148441259857,42.159110860748996,30.31255444962673,4.240296882519713,Day,Day,Day,Day
2,89.10904981108598,77.14465723455955,64.51562460308007,30.571809962217195,6.228931446911909,Night,Day,Day,Day
3,67.14887640054772,77.35771190209103,66.11033039016263,27.66977528010954,15.471542380418207,Day,Night,Day,Night
2,40.364314120875655,30.84427560830825,100.0,28.86286282417513,6.16885512166165,Day,Day,Day,Day
2,80.76240682224248,75.8577808436712,80.62018221353267,29.742481364448494,3.7715561687342376,Day,Day,Night,Day
2,86.62783285449977,76.62205995460734,57.12051448427853,29.655566570899953,4.924411990921467,Day,Day,Day,Day
2,75.10336048775339,71.56965153604554,77.17925293639114,30.31067209755068,4.913930307209107,Day,Day,Day,Day
2,58.88850500466627,57.24839769864064,96.00965834769772,29.077701000933253,15.849679539728127,Day,Day,Night,Day
3,47.323278206449494,52.36651893406818,33.043942213160356,28.524655641289897,7.673303786813636,Day,Day,Day,Day
2,83.90098925502981,76.78711152664712,70.28932023713378,30.310197851005963,7.957422305329423,Day,Night,Day,Day
2,91.05292872641911,82.1388312328168,30.672036833687944,30.370585745283826,13.82776624656336,Night,Night,Day,Day
2,67.7989522396552,67.32184931773287,73.42225238818214,30.26979044793104,0.46436986354657417,Day,Day,Day,Day
2,55.40390362777311,47.24724034145756,15.894005916935434,30.73078072555462,-0.5505519317084877,Day,Night,Day,Day
4,60.16961077274452,57.58179160768072,28.88215688599034,30.703922154548906,8.316358321536145,Night,Day,Day,Night
2,62.29590039614219,55.57375656937889,51.339254296419966,29.859180079228434,-0.8852486861242225,Day,Day,Day,Day
2,53.649171442706766,54.90531371385541,87.50541872635903,28.999834288541354,6.181062742771083,Day,Day,Day,Day
4,61.69519533242004,76.51639018658032,100.0,28.28903906648401,7.303278037316064,Night,Day,Night,Day
2,48.14809109566293,44.930829001963914,38.55727892708494,30.509618219132584,7.586165800392783,Night,Day,Day,Day
2,82.03843843581555,78.9379309089176,79.73054291923435,30.117687687163112,5.58758618178352,Night,Day,Day,Day
2,69.35789418597686,69.28599485177963,88.4502886623773,30.111578837195374,3.2571989703559274,Day,Night,Day,Day
2,57.61625712089845,62.796674127348936,52.963692929569575,28.46325142417969,2.759334825469787,Day,Day,Night,Day
2,24.594717297958688,21.03940092347364,58.99899372849815,28.42894345959174,12.007880184694729,Day,Day,Day,Day
2,43.26576426666452,31.371944739257483,79.9961397503558,30.343152853332903,6.674388947851496,Day,Day,Day,Day
2,104.80222423071673,104.17832397057305,21.69571172905325,28.200444846143345,6.835664794114609,Day,Day,Day,Night
2,52.40750348686312,48.060466765370876,71.86199105135164,30.601500697372625,5.2120933530741755,Night,Day,Day,Day
2,51.14159188065231,46.033206502090245,69.58937111533044,26.66831837613046,4.00664130041805,Day,Day,Day,Day
2,66.14878069747873,60.920605865050106,90.15351452492236,30.049756139495745,4.984121173010021,Day,Day,Day,Night
2,85.69141902988,74.05728723084394,37.255235861156606,30.038283805976,15.611457446168789,Night,Day,Night,Night
2,87.41977635891313,81.99864447748145,40.46548562638969,28.663955271782626,18.39972889549629,Day,Day,Day,Day
2,56.48060388470492,49.913586538897604,63.24772073687819,30.02612077694098,-1.2172826922204794,Day,Night,Night,Night
2,56.68862355647479,59.79731253402065,100.0,29.497724711294957,0.15946250680412918,Day,Day,Day,Day
2,66.82751886283842,64.53606242254058,18.68010075461961,29.045503772567685,-0.8927875154918841,Night,Night,Day,Day
3,28.454139382656802,22.56807232115548,68.3673371012647,29.970827876531363,13.213614464231096,Day,Day,Day,Night
2,36.110668858168566,35.17356874376281,95.44837829035858,28.77213377163371,3.0347137487525617,Day,Day,Day,Day
2,81.60625689168262,74.15747893280974,72.47582624165071,29.461251378336524,15.031495786561946,Day,Day,Day,Day
2,108.2787806278676,105.27487792110846,30.1218316964133,30.75575612557352,6.65497558422169,Day,Night,Day,Day
2,53.52696348890248,62.05399322795855,80.47591554783526,29.055392697780494,10.81079864559171,Day,Night,Night,Night
2,30.065641779193204,26.030686625825734,81.2083128209303,29.74312835583864,-0.9938626748348534,Day,Night,Day,Day
2,68.80134470862913,73.10095771447496,28.83134987594886,25.120268941725826,13.420191542894992,Day,Day,Night,Day
4,83.23488942176867,71.71750881295401,66.81297137342254,31.09697788435373,-0.856498237409199,Night,Night,Night,Day
2,79.98277388255788,79.48835188374167,73.4655544268696,30.266554776511576,5.097670376748336,Day,Day,Day,Night
2,87.15922269734317,75.67750796522517,54.88020943901196,31.021844539468635,7.735501593045035,Night,Day,Night,Day
1,65.57219813481514,64.03446773732712,61.89264584860239,28.31443962696303,5.206893547465423,Day,Day,Day,Day
2,84.33525132934629,81.08591405193516,34.177319809485375,29.47705026586926,5.617182810387031,Day,Day,Day,Night
2,69.44815397811719,64.38135526862582,62.59427137689142,30.749630795623435,13.876271053725164,Day,Day,Day,Day
2,85.41141994637712,83.01160153192698,62.98815541933596,30.102283989275424,7.602320306385396,Day,Day,Day,Day
2,73.32740187532676,62.0798472088872,32.28196551953474,30.985480375065354,14.81596944177744,Night,Day,Day,Night
2,49.41355774949814,50.00050468934432,44.960183179796545,29.192711549899627,15.600100937868863,Day,Night,Day,Day
2,61.0467372009279,55.34647376290367,100.0,30.81934744018558,5.269294752580734,Day,Day,Day,Night
2,54.49449061809625,42.77553484938731,52.660387686244235,31.76889812361925,-0.04489303012253698,Night,Day,Day,Day
2,67.18580719780171,69.91250515299606,75.78568809201741,28.577161439560342,0.1825010305992134,Night,Night,Night,Day
2,35.77248739299614,30.649423997728835,92.74641278439725,29.384497478599226,4.329884799545767,Day,Night,Night,Day
1,75.2669223855885,73.8585895735808,57.01260570987798,26.0133844771177,1.1717179147161596,Day,Day,Day,Day
2,84.89786072865357,71.1191333172261,80.52229231750898,31.379572145730712,1.8238266634452194,Day,Day,Day,Day
2,76.38569986423366,81.4378014854336,73.93850775345972,28.747139972846732,5.487560297086719,Night,Day,Day,Day
2,69.89906591452072,77.9094554647998,87.13577162592945,29.389813182904142,10.181891092959962,Night,Day,Day,Day
2,36.59107695569747,40.404540463744475,49.82117751514691,29.608215391139492,0.4809080927488954,Day,Night,Night,Day
2,61.27774744482861,66.98737886467585,89.21158434082243,28.12554948896572,5.79747577293517,Day,Day,Day,Day
2,47.40674026757901,49.358514766685104,82.246351964972,28.611348053515805,8.47170295333702,Night,Day,Day,Day
2,33.97929616623966,40.18043825523128,44.24001226210429,28.23585923324793,7.036087651046256,Day,Day,Day,Day
2,59.16101217447936,55.885125373691636,72.54541485174916,28.402202434895873,12.577025074738327,Day,Day,Night,Day
2,65.8265755630661,61.149378698101785,85.92985046284439,29.06531511261322,6.029875739620357,Day,Day,Day,Night
2,40.1710736626826,34.01221117254139,80.11677528049974,29.56421473253652,4.6024422345082785,Day,Day,Night,Day
2,76.75250246407039,75.18826878755999,91.6404530549554,31.08050049281408,1.2376537575119981,Day,Day,Day,Day
2,92.00822979630604,98.89883818020448,1.1475943111196099,27.161645959261207,8.379767636040896,Day,Day,Day,Night
2,77.92161199238292,68.15977120744877,32.109432706421785,29.86432239847658,9.031954241489755,Day,Day,Day,Day
2,57.93005577887246,57.44846147307548,49.709957319011956,29.976011155774493,-0.31030770538490365,Day,Night,Day,Day
2,79.75268145173783,76.92838427951853,83.81888143674036,30.040536290347568,-0.6143231440962944,Night,Day,Day,Day
2,36.37409746083302,21.451055038832326,93.17469763224403,29.714819492166605,9.290211007766464,Day,Day,Night,Day
3,56.386389892188504,66.8944477927839,71.35537241154057,28.8772779784377,5.978889558556779,Day,Day,Day,Night
2,62.912048730920255,54.14128435368247,95.7455795548055,30.292409746184052,10.628256870736495,Day,Day,Day,Day
2,62.83226104106528,70.04390427867187,84.20610861235957,30.076452208213055,1.6087808557343735,Night,Day,Day,Night
3,66.46225632004075,68.14114845092311,77.18563389865525,30.69245126400815,6.828229690184623,Night,Day,Day,Day
2,58.44584321953909,62.45430835301849,59.46027568655996,30.029168643907816,9.090861670603697,Night,Night,Day,Day
4,33.276500699554475,12.685302439873709,40.38120176693833,33.135300139910896,4.537060487974742,Day,Day,Day,Day
2,27.81130007874342,19.250296404604452,88.64963874625977,28.242260015748684,14.85005928092089,Day,Day,Day,Day
3,42.34501522499091,37.83424092737644,95.03203498034276,29.09900304499818,1.566848185475288,Day,Day,Day,Day
2,98.88429736787617,99.37668796466599,18.397910405318054,28.606859473575238,4.475337592933197,Day,Night,Day,Day
2,50.22261440419873,55.468274238215756,65.22566901714039,28.724522880839746,15.493654847643151,Day,Day,Day,Night
2,66.81306436346742,76.48031530890698,63.1607157348228,29.382612872693482,8.296063061781396,Night,Day,Night,Day
2,75.94508265553776,64.46421591598774,63.371144375937135,31.00901653110755,4.892843183197549,Day,Day,Day,Day
2,51.102521239949276,36.17247031507367,37.11169619659304,31.410504247989852,11.634494063014735,Day,Day,Day,Day
